Date,Gold_USD_OZ,USDIDR,Close,Return_1D,MA7,MA30,Volatility30,Upper_BB,Lower_BB,Year,Month
2021-01-11,1849.5999755859375,13861.392578125,824281.2343976432,0.006158350649657862,849796.5668650918,841589.8403781664,0.017512135130703346,878288.9215765395,804890.7591797933,2021,1
2021-01-12,1842.9000244140625,14088.7353515625,834765.5641120066,0.012719359942756636,848775.6093637914,842875.7343455193,0.01675228468569718,875465.4919078574,810285.9767831813,2021,1
2021-01-13,1853.5999755859375,14031.078125,836176.1882085418,0.0016898446188731153,842981.3561011396,843988.9472876936,0.016706391630799147,872995.9424761639,814981.9520992234,2021,1
2021-01-14,1850.300048828125,14166.0,842713.8583020952,0.007818531770869885,838422.8687888248,844676.6815300648,0.01620637453848894,872488.1318861855,816865.2311739441,2021,1
2021-01-15,1829.300048828125,14063.1474609375,827100.3693143887,-0.01852762813129072,834576.7191680067,844512.0907595824,0.016442703324595475,872689.0848042152,816335.0967149495,2021,1
2021-01-19,1839.5,14100.7998046875,833938.9856679363,0.008268181961055499,831173.1844693258,844600.8829543486,0.016511708450469644,872621.6289130866,816580.1369956105,2021,1
2021-01-20,1865.9000244140625,14122.0,847179.2610084199,0.015876791429625836,835165.0658587188,845112.369263133,0.01675699602159175,872726.0822908472,817498.6562354189,2021,1
2021-01-21,1865.300048828125,14037.2001953125,841821.3451774422,-0.006324418074871274,837670.7959701186,845086.627255576,0.016642465231121895,872711.4938788385,817461.7606323134,2021,1
2021-01-22,1855.699951171875,13960.76171875,832928.2826629337,-0.010564073440824884,837408.3271916796,844495.3323308144,0.016653276586470835,872384.0534296737,816606.6112319552,2021,1
2021-01-25,1854.9000244140625,14012.8955078125,835678.3069285807,0.0033016339136127115,837337.2012945424,844662.3328889075,0.016089516715101268,872266.9969368876,817057.6688409274,2021,1
2021-01-26,1850.699951171875,14148.5,841854.7192166564,0.007390896995730589,837214.4671394797,844918.6691046755,0.016126441925778726,872261.540452622,817575.7977567291,2021,1
2021-01-27,1844.9000244140625,14142.0,838830.8757941605,-0.0035918827245032814,838890.253779447,845113.0966054036,0.016139993153632015,872186.8463873826,818039.3468234246,2021,1
2021-01-28,1837.9000244140625,14195.0,838779.9072952438,-6.076135295862706e-05,839581.8140119195,845499.6808733192,0.01608080822895921,871835.1236570675,819164.2380895708,2021,1
2021-01-29,1847.300048828125,13854.8642578125,822868.533122127,-0.018969665385077272,836108.8528853062,844696.8394267302,0.015840800931935396,872287.4313657453,817106.2474877151,2021,1
2021-02-01,1860.800048828125,13828.13671875,827283.0222146057,0.0053647562335739085,834031.9496049011,844046.686258424,0.015881074011603026,872343.5954094093,815749.7771074387,2021,2
2021-02-02,1830.5,14118.5,830900.5176266336,0.004372742235594362,833742.2688854297,843285.7829348167,0.01582284428997805,871732.7483423867,814838.8175272467,2021,2
2021-02-03,1832.199951171875,13995.53515625,824428.7244170434,-0.007788890573899421,832135.1856694958,842304.8670332741,0.015873032250957396,871268.3526646673,813341.381401881,2021,2
2021-02-04,1788.9000244140625,13983.9521484375,804279.014893659,-0.024440814501741515,826767.2279090675,840780.4358885528,0.01643036659719376,872725.9821861893,808834.8895909163,2021,2
2021-02-05,1810.9000244140625,14010.4736328125,815714.2136323159,0.014217949899101523,823464.8476002327,839763.5536214431,0.016674666660072508,872912.0236392735,806615.0836036127,2021,2
2021-02-08,1831.9000244140625,14001.103515625,824621.7265612312,0.01091989422281947,821442.2503525165,838472.2139173034,0.016346457730931838,870825.4754617244,806118.9523728823,2021,2
2021-02-09,1835.300048828125,13990.4599609375,825524.196615703,0.0010944048954848462,821821.6308515988,837488.3285280678,0.01627723075057741,869550.5776513587,805426.0794047769,2021,2
2021-02-10,1840.5999755859375,13989.1884765625,827832.8795289281,0.002796626583072559,821900.1818965022,837096.6276657038,0.015967095840041877,869339.5526904569,804853.7026409507,2021,2
2021-02-11,1824.9000244140625,14027.0,822990.1021575081,-0.005849945672821932,820770.1225437699,836073.1687279964,0.015660730007564214,868084.4740712798,804061.8633847131,2021,2
2021-02-12,1821.5999755859375,13976.240234375,818529.068102326,-0.005420519692141301,819927.3144988101,834843.854353871,0.015668597265181567,866614.2605541002,803073.4481536418,2021,2
2021-02-16,1797.199951171875,13907.0,803564.220134302,-0.01828261029595246,819825.2009617592,833565.5861376441,0.015754583329648453,867190.8734700955,799940.2988051928,2021,2
2021-02-17,1771.0999755859375,14039.2001953125,799422.1590227485,-0.005154611178259438,817497.7645889638,830988.4594034988,0.01352943867400698,862720.3741627445,799256.5446442531,2021,2
2021-02-18,1773.4000244140625,14007.474609375,798651.4641196324,-0.0009640649742036489,813787.727097307,828456.06589121,0.013534124094712972,857815.7229628899,799096.40881953,2021,2
2021-02-19,1775.800048828125,13998.1982421875,799202.6981523731,0.0006902060003712851,810027.5130311168,826628.7086076186,0.012972706551421829,856226.7436516125,797030.6735636246,2021,2
2021-02-22,1806.699951171875,13898.4169921875,807313.3023984926,0.010148369449790362,807096.1448696262,824947.0277356117,0.013114451408986486,852912.9444345479,796981.1110366754,2021,2
2021-02-23,1804.4000244140625,14107.6962890625,818426.4641731816,0.013765612113255443,806444.1965861508,824920.0401652955,0.010621893212824906,852910.3136138851,796929.7667167059,2021,2
2021-02-24,1796.4000244140625,14081.6171875,813291.67005046,-0.006273983488435886,805695.9968644558,824553.7213537225,0.01061674280633741,852864.4039739947,796243.0387334503,2021,2
2021-02-25,1774.4000244140625,14097.7998046875,804254.708236117,-0.011111587819142787,805794.6380218578,823536.6928245262,0.01049266449371183,852513.6747257188,794559.7109233337,2021,2
2021-02-26,1728.0999755859375,13968.185546875,776067.680567606,-0.035047389066991674,802458.2839568376,821533.0759031618,0.012157088019705211,854877.0317506357,788189.1200556878,2021,2
2021-03-01,1722.5,14110.5849609375,781438.8282738227,0.00692097846709494,799999.3359788647,819490.5749022193,0.012132122594282755,854908.2004161257,784072.949388313,2021,3
2021-03-02,1733.0999755859375,14245.6201171875,793771.886678483,0.015782500124678522,799223.505768309,818379.6254810224,0.012180498809120983,854883.7114554853,781875.5395065595,2021,3
2021-03-03,1715.300048828125,14239.181640625,785264.3259902134,-0.010717891161236781,796073.6519956978,816757.1368250983,0.01215955251904611,854698.1625884235,778816.1110617731,2021,3
2021-03-04,1700.199951171875,14349.0,784354.4649111911,-0.0011586685513504946,791206.2235296991,814662.9769551907,0.011687901124176333,852591.0263542368,776734.9275561445,2021,3
2021-03-05,1698.0,14268.8798828125,778965.6482715972,-0.0068703843487447624,786302.5061327188,812567.7870583292,0.011694486953571143,851225.2936958217,773910.2804208368,2021,3
2021-03-08,1677.699951171875,14287.392578125,770651.4646484711,-0.010673363634935651,781502.0427630551,810491.8931245137,0.011697097003635741,851256.2600443515,769727.5262046759,2021,3
2021-03-09,1716.5999755859375,14344.4755859375,791670.5978624074,0.027274499794176288,783731.0309480267,809024.9694889747,0.012868728710361065,849201.9888969322,768847.9500810171,2021,3
2021-03-10,1721.5,14393.0,796616.1203723054,0.006246944781391761,785899.215533524,807517.016194163,0.012842465195847474,845953.4712618176,769080.5611265084,2021,3
2021-03-11,1722.300048828125,14398.0,797263.205202866,0.0008122919107613757,786397.9753227216,806131.4271744532,0.012845967262715741,842855.6650516982,769407.1892972081,2021,3
2021-03-12,1719.5,14283.900390625,789659.2576938187,-0.009537562324994697,787025.8227089511,804494.072187739,0.012922782519728677,839536.5805969959,769451.563778482,2021,3
2021-03-15,1728.9000244140625,14385.208984375,799607.3806577179,0.012597994472897778,789204.8106727406,803718.7004389254,0.01277166811263954,838102.054505337,769335.3463725138,2021,3
2021-03-16,1730.5999755859375,14464.0,804777.534582121,0.006465865685419736,792892.2230028154,802968.5175178425,0.01279178845166726,836186.7502631912,769750.2847724938,2021,3
2021-03-17,1726.800048828125,14427.5,800984.0598153833,-0.004713693665302721,797225.4508838028,801971.3022574675,0.012771675628590143,833471.5550156867,770471.0494992484,2021,3
2021-03-18,1732.199951171875,14403.0,802124.3878254382,0.00142365880579165,798718.84944995,801227.8243710807,0.01271699235357368,831566.2211006859,770889.4276414756,2021,3
2021-03-19,1741.4000244140625,14431.0,807952.2803645679,0.007265572057881364,800338.3008774162,801350.2665534443,0.01198393974476663,831769.1617113573,770931.3713955313,2021,3
2021-03-22,1737.800048828125,14372.2001953125,802996.7753205154,-0.006133413030057211,801157.3823227946,800926.351943051,0.011737812108894165,830867.6473370948,770985.0565490072,2021,3
2021-03-23,1724.699951171875,14375.7998046875,797143.126053376,-0.0072897543888676974,802226.50637416,800010.3985927891,0.011599223344414381,828603.0462737934,771417.7509117847,2021,3
2021-03-24,1732.9000244140625,14505.5,808159.2523072382,0.013819508559777205,803448.2023240915,799431.5671158403,0.011909391875841186,826552.1406429035,772310.993588777,2021,3
2021-03-25,1724.9000244140625,14460.0,801905.0702662834,-0.0077387990338532164,803037.8502789717,798567.3068070855,0.011959796723969384,823507.6085799409,773627.0050342302,2021,3
2021-03-26,1732.199951171875,14456.400390625,805098.3346170591,0.00398209771851854,803625.6038220683,797970.9145557373,0.011956763577987018,821298.1107920085,774643.7183194661,2021,3
2021-03-29,1712.0999755859375,14411.0,793257.117307343,-0.014707790092930995,802358.8508909119,797128.5161959045,0.012201903927923911,819173.7338902467,775083.2985015622,2021,3
2021-03-30,1683.9000244140625,14511.7001953125,785643.1691988449,-0.009598335700211735,799171.8350100943,796531.1478313892,0.011875737576114584,818824.5787788193,774237.7168839591,2021,3
2021-03-31,1713.800048828125,14605.0,804734.1846780834,0.024299855491274114,799420.0363468897,796708.2153532336,0.012683413348534319,819180.3283097256,774236.1023967416,2021,3
2021-04-01,1726.5,14606.0,810753.0985258893,0.00747938134405679,801364.3181286773,797111.6031667755,0.012747944308552204,820155.2525006381,774067.953832913,2021,4
2021-04-05,1727.0,14518.0,806101.7570369894,-0.005737062858417685,801070.3902329274,797341.5717962628,0.012799932313083327,820608.1957745462,774074.9478179793,2021,4
2021-04-06,1741.5,14529.2001953125,813496.9421491703,0.009174009419559592,802726.3719304828,797547.6931212854,0.012775466906754709,821284.672818423,773810.7134241478,2021,4
2021-04-07,1740.0999755859375,14460.2998046875,808988.2918996916,-0.005542307556273496,803282.0801137161,797233.0873788357,0.012559974753162763,820057.6518951552,774408.5228625161,2021,4
2021-04-08,1756.800048828125,14641.0,826958.6868002822,0.022213417771958177,808096.5900412787,797688.6546038298,0.013156266577160097,822314.0475606261,773063.2616470336,2021,4
2021-04-09,1743.300048828125,14660.7001953125,821708.147518536,-0.0063492159470045495,813248.7298012347,798270.4359132438,0.013037786783528226,824321.1589486093,772219.7128778783,2021,4
2021-04-12,1731.199951171875,14558.0,810288.517020919,-0.013897428828109959,814042.2058502111,799411.1304616875,0.011515628820488047,824414.7926605168,774407.4682628581,2021,4
2021-04-13,1746.199951171875,14611.900390625,820335.3239551071,0.012399048885853414,815411.0951972423,800707.6803177303,0.011647183362215962,825888.3095061455,775527.051129315,2021,4
2021-04-14,1734.9000244140625,14621.099609375,815539.9253866969,-0.0058456565606488375,816759.4049614862,801433.2816080041,0.011411516383142504,827037.8608570063,775828.702359002,2021,4
2021-04-15,1765.4000244140625,14673.7998046875,832868.5367705363,0.0212480233578054,819526.7756216814,803020.0886340148,0.011769809737004205,830322.3846458084,775717.7926222213,2021,4
2021-04-16,1779.0,14616.0,835978.7162216471,0.0037342981680765774,823382.5505248178,804740.8970110301,0.01175799120030147,833636.1694888738,775845.6245331864,2021,4
2021-04-19,1769.4000244140625,14558.0,828168.0696841166,-0.009343116500420079,823555.3195082227,806380.9777247808,0.011832153035602281,834804.0490318538,777957.9064177078,2021,4
2021-04-20,1777.300048828125,14570.0,832551.3756145058,0.005292773400526141,825104.3520933613,808444.3080903153,0.011593968547899387,835064.5914599737,781824.0247206569,2021,4
2021-04-21,1792.300048828125,14543.2001953125,838033.6110140592,0.006584861379283602,829067.9369495242,809989.741862037,0.010655658881871225,837930.948127451,782048.535596623,2021,4
2021-04-22,1781.199951171875,14564.2001953125,834046.0937434062,-0.004758182987228743,831026.6183478526,811237.4076410737,0.010692125991423265,840037.0939948752,782437.7212872722,2021,4
2021-04-23,1777.0,14606.599609375,834501.82474189,0.0005464098470124856,833735.4611128801,812478.6949590411,0.010692900183721,841987.4077931085,782969.9821249737,2021,4
2021-04-26,1779.199951171875,14518.0,830466.8249911837,-0.0048352198054860684,833392.3594301156,813838.9472022866,0.010557957692570097,842751.1269174389,784926.7674871342,2021,4
2021-04-27,1778.0,14459.599609375,826568.3317140755,-0.004694339568771522,832048.0187861768,814737.6455708318,0.010415493590133423,843495.0073656761,785980.2837759876,2021,4
2021-04-28,1773.199951171875,14516.400390625,827575.0466618752,0.0012179452190141937,831963.3012115707,815497.5626401571,0.01036723351237762,844370.4548389538,786624.6704413603,2021,4
2021-04-29,1768.0999755859375,14519.0,825342.5995637863,-0.0026975766211098096,830933.476061468,816309.5139651038,0.010335516845150262,844861.760914801,787757.2670154065,2021,4
2021-04-30,1767.300048828125,14439.7001953125,820463.383871245,-0.005911745855745387,828423.4436124945,816920.8138332975,0.010412862100075908,844997.6776633153,788843.9500032796,2021,4
2021-05-03,1791.4000244140625,14438.0,831553.7978841685,0.01351725650521396,828067.4013468892,817707.5310839507,0.01060733569352029,846065.7603390557,789349.3018288456,2021,5
2021-05-04,1775.800048828125,14399.099609375,822091.4620351137,-0.011379102438268007,826294.4923887782,818344.020641104,0.010771195472157965,846188.4911595442,790499.5501226637,2021,5
2021-05-05,1784.0999755859375,14482.5,830717.6972502561,0.010493035888960334,826330.3312829314,819463.1730143334,0.010797681798175756,846467.8604343985,792458.4855942682,2021,5
2021-05-06,1815.5,14399.5,840493.5859308438,0.011768003393868742,828319.6533138984,820540.9841351201,0.010722762075616895,848250.6478894127,792831.3203808274,2021,5
2021-05-07,1831.0999755859375,14283.7998046875,840904.2543005674,0.0004886038116147517,830223.8258337115,821840.9569362629,0.010586268261141842,849592.0730531617,794089.8408193641,2021,5
2021-05-10,1837.5,14278.0,843500.7314289388,0.0030877202904997514,832817.8446715904,823121.0368299923,0.010580697359857234,851217.1146627549,795024.9589972297,2021,5
2021-05-11,1835.9000244140625,14189.599609375,837548.3874572744,-0.00705671465344293,835258.5594695947,824597.4125016567,0.010261243891062869,850790.274723998,798404.5502793153,2021,5
2021-05-12,1822.5999755859375,14220.0,833262.2262070838,-0.0051175088083006415,835502.6206585827,826184.7144019313,0.010120300707653308,848018.060720764,804351.3680830986,2021,5
2021-05-13,1823.800048828125,14347.0,841257.7137793852,0.00959540384867319,838240.6566220497,827402.1653719747,0.009328793646197653,848340.9705023321,806463.3602416173,2021,5
2021-05-14,1837.9000244140625,14300.2998046875,845002.0531504033,0.004450882660197664,840281.2788934995,828543.7971927918,0.00927835932562912,849461.0668722733,807626.5275133103,2021,5
2021-05-17,1867.5,14191.0,852048.5636664684,0.008339045437574688,841931.9899985887,830075.3574137745,0.009259760985580531,850921.4827229177,809229.2321046313,2021,5
2021-05-18,1867.800048828125,14344.5,861403.308322698,0.010979121443471573,844860.4262874646,831672.2362862254,0.009314423428543286,854507.969958063,808836.5026143878,2021,5
2021-05-19,1881.300048828125,14362.2998046875,868705.9438276323,0.008477603271751732,848461.1709158494,833662.8246838234,0.009277137469785264,858628.2454746913,808697.4038929555,2021,5
2021-05-20,1881.800048828125,14389.7001953125,870594.5803578743,0.0021740803590226676,853182.0556159349,835117.3544690764,0.00849080318145395,863338.801708763,806895.9072293898,2021,5
2021-05-21,1876.699951171875,14397.2998046875,868693.6145599008,-0.0021835258808893254,858243.6825234804,836683.5367037886,0.008387209079922126,866965.5074820607,806401.5659255164,2021,5
2021-05-24,1884.5999755859375,14348.0,869363.2693975607,0.0007708757454136794,862258.7618975055,838652.6951163433,0.007845218163285924,869509.8164367735,807795.5737959131,2021,5
2021-05-25,1898.0999755859375,14365.0,876628.229919205,0.00835664534881797,866776.7871501914,840529.1253151466,0.007700547880462008,873547.7396805004,807510.5109497929,2021,5
2021-05-26,1901.300048828125,14371.400390625,878497.4123305688,0.00213224072368301,870555.1941022057,842627.7082132756,0.007547810296820931,877047.3671635173,808208.049263034,2021,5
2021-05-27,1895.699951171875,14310.0,872167.6435536043,-0.007205221880133061,872092.9562780494,843937.678439378,0.00686911485915749,879782.2747794664,808093.0820992896,2021,5
2021-05-28,1902.5,14318.0,875785.5225296188,0.004148146291318211,873104.3246640476,845264.5719829771,0.0068740440634811354,882797.408325746,807731.7356402082,2021,5
2021-06-01,1902.9000244140625,14247.5,871656.5048254812,-0.004714644850729366,873256.02815942,846714.1864876891,0.006669451262072381,884868.8216568312,808559.5513185471,2021,6
2021-06-02,1907.5,14251.5,874008.9137878374,0.0026987797937987335,874015.3566205538,848096.1044268002,0.006638396621770745,887121.3011526321,809070.9077009682,2021,6
2021-06-03,1871.199951171875,14290.7001953125,859734.6764087853,-0.01633191281446944,872639.8433364428,848819.473273291,0.0073323194997317355,887877.3579216943,809761.5886248878,2021,6
2021-06-04,1889.800048828125,14360.0,872491.156981429,0.01483769460821227,872048.8329167607,850100.9753812251,0.007677575717350343,889672.5369183427,810529.4138441075,2021,6
2021-06-07,1896.800048828125,14288.0,871332.1361794091,-0.0013284040677612463,871025.2220380235,851328.6524291425,0.007693486396314033,891181.9168360378,811475.3880222472,2021,6
2021-06-08,1892.199951171875,14246.5,866694.3142852128,-0.005322679724097057,870243.3178568248,852536.2354056101,0.007707762082842521,891966.9944108633,813105.4764003569,2021,6
2021-06-09,1893.199951171875,14281.0,869252.2868064863,0.002951412602012038,869309.9984678059,853959.0339086904,0.007623433281422372,892584.6519288557,815333.4158885252,2021,6
2021-06-10,1894.199951171875,14300.0,870868.5293217101,0.0018593480163988652,869197.4305386957,855402.1499973516,0.00762291135513927,893174.4111106116,817629.8888840915,2021,6
2021-06-11,1877.4000244140625,14248.5,860036.1453811877,-0.012438598451777083,867201.3207663173,856558.6015245983,0.00801533520118767,892607.7400796382,820509.4629695584,2021,6
2021-06-14,1864.0,14182.0,849912.3249795039,-0.011771389442238767,865798.1277049913,857540.2328948736,0.008267207293731907,891035.6120545602,824044.853735187,2021,6
2021-06-15,1854.5,14267.5,850678.5008118057,0.0009014763167722872,862682.0339664737,858177.7229924615,0.007933682272591459,890327.5121492743,826027.9338356487,2021,6
2021-06-16,1859.5,14280.2998046875,853737.2799465143,0.0035956934750196456,860168.4830760602,859232.5835895081,0.007606044961999163,888423.470721332,830041.6964576842,2021,6
2021-06-17,1773.800048828125,14466.5,825009.3528500673,-0.03364961068380046,854213.488585325,859042.3054428353,0.009735542957895848,889064.887334144,829019.7235515267,2021,6
2021-06-18,1767.9000244140625,14554.7001953125,827278.435887676,0.002750372501560072,848217.2241683521,858601.8004413963,0.009489922470339132,890101.9786427342,827101.6222400584,2021,6
2021-06-21,1781.800048828125,14368.0,823087.5336075522,-0.005065890875817325,841391.3676377581,858007.9097516292,0.009524410929296828,891497.7388169733,824518.0806862852,2021,6
2021-06-22,1776.300048828125,14388.7998046875,821734.7178177544,-0.0016435867809447835,835919.7351286962,857282.3759645896,0.009499193040540246,892945.2939614913,821619.457967688,2021,6
2021-06-23,1782.300048828125,14495.0,830595.8881721887,0.010783492728610122,833160.2441562227,857050.6259884201,0.009652927930860292,893329.2300316946,820772.0219451456,2021,6
2021-06-24,1775.5999755859375,14413.2998046875,822809.4838624567,-0.009374479720657747,829178.9560206013,856702.2012435993,0.009757934288118834,894109.4104196718,819294.9920675268,2021,6
2021-06-25,1776.5999755859375,14511.2001953125,828864.8516313225,0.0073593801331026665,825625.751975574,856289.1058386639,0.009687442143616875,894663.2823550072,817914.9293223205,2021,6
2021-06-28,1779.5999755859375,14418.0,824931.9995498271,-0.004744865310376101,825614.7015041112,855620.104051978,0.00967253541011259,895479.5640093614,815760.6440945945,2021,6
2021-06-29,1762.800048828125,14525.0,823208.6649164407,-0.0020890626552574343,825033.3056510774,854658.7740936436,0.009520625474267507,896229.0731745167,813088.4750127706,2021,6
2021-06-30,1770.800048828125,14629.099609375,832871.2300092515,0.01173768632985861,826430.976565606,853707.7048165288,0.00955476633800338,895939.778186711,811475.6314463466,2021,6
2021-07-01,1775.9000244140625,14601.599609375,833699.779856718,0.000994811463780998,828140.2711426008,852540.832684165,0.00939302627597699,894992.0140963624,810089.6512719676,2021,7
2021-07-02,1782.5999755859375,14581.400390625,835687.4300428217,0.0023841318351376373,828867.6342669768,851377.2610069966,0.009395803952372416,893694.1732989411,809060.3487150521,2021,7
2021-07-06,1793.5,14495.0,835815.3423248187,0.000153062350106703,830725.6140473143,850281.3185991605,0.009398083692289862,892445.2225076193,808117.4146907018,2021,7
2021-07-07,1801.5,14568.7001953125,843812.2205493102,0.009567757158235768,832860.9524641697,849429.6169708855,0.009598164339000717,891026.9954711949,807832.2384705762,2021,7
2021-07-08,1799.5999755859375,14569.2001953125,842951.1892806601,-0.0010204062558960558,835435.1224257173,848307.0489496007,0.009435987989466238,888666.4335718241,807947.6643273772,2021,7
2021-07-09,1810.0,14618.7001953125,850703.2119702164,0.009196288928866148,839362.9148619708,847380.5756042557,0.009610129086214175,886115.5948516935,808645.5563568178,2021,7
2021-07-12,1805.5,14521.0,842916.8903821113,-0.009152806147366022,840798.009200951,846405.5504985392,0.009659760922381943,884015.0100042393,808796.0909928392,2021,7
2021-07-13,1809.4000244140625,14558.5,846919.1652203812,0.004748125092683297,842686.4928243313,845443.3385882314,0.009671595689432213,881382.4124388264,809504.2647376363,2021,7
2021-07-14,1824.300048828125,14542.099609375,852931.4394664996,0.0070989942051362664,845149.9227419997,844819.169742932,0.009758237536894433,879502.9181585356,810135.4213273283,2021,7
2021-07-15,1828.4000244140625,14473.0,850786.3601634776,-0.0025149492723163247,847288.6395760936,844045.0846221199,0.009742454307192824,877027.9796687587,811062.1895754811,2021,7
2021-07-16,1814.5,14563.0,849568.8105840179,-0.001431087328698788,848111.009581052,843706.222427961,0.00929557304709054,876227.7714250619,811184.67343086,2021,7
2021-07-19,1808.699951171875,14491.0,842666.2913315749,-0.008124732413020253,848070.3098740398,842712.0602396325,0.008940090286876526,873362.0961336888,812062.0243455762,2021,7
2021-07-20,1810.9000244140625,14664.5,853792.7695603395,0.013203896184315944,848511.6752440576,842127.4146856634,0.009314269744725824,871144.0523310426,813110.7770402842,2021,7
2021-07-21,1802.9000244140625,14620.0,847441.5534243282,-0.007438826331689241,849158.0556786598,841485.6559903007,0.009358898197642167,869070.2594536539,813901.0525269475,2021,7
2021-07-22,1805.0,14536.0,843553.9408748212,-0.004587469818771672,848677.3093435799,840629.0444592453,0.00935852510408184,866165.7078675153,815092.3810509753,2021,7
2021-07-23,1801.4000244140625,14548.7001953125,842607.0663117917,-0.001122482531523139,847202.3988929073,839686.9956922479,0.009343403200727574,862553.1459193702,816820.8454651255,2021,7
2021-07-26,1798.699951171875,14486.0,837718.1826056804,-0.005802091985188995,845335.5163846506,838943.0635997311,0.009140996553886846,860483.4867799506,817402.6404195116,2021,7
2021-07-27,1799.5,14523.5,840260.3645891942,0.003034650597658617,844005.7383853901,838621.3315867207,0.0089273841935857,859768.5381853578,817474.1249880835,2021,7
2021-07-28,1799.5,14554.0,842024.9489607279,0.0021000447550520995,843914.1180466975,838332.8798583514,0.008935817764261072,859030.854654261,817634.9050624418,2021,7
2021-07-29,1831.199951171875,14462.599609375,851476.8980502477,0.011225260131764392,843583.2792595418,838257.5337951425,0.009156415936364154,858738.7919259592,817776.2756643259,2021,7
2021-07-30,1812.5999755859375,14450.0,842093.9652198884,-0.01101959765654803,842819.3380874788,838827.0208741366,0.006961896833530453,858725.7939007101,818928.2478475631,2021,7
2021-08-02,1818.0999755859375,14456.0,844999.8632652374,0.003450800225827777,843025.8984289669,839417.7351200554,0.0069701559322021545,858946.6150113707,819888.85522874,2021,8
2021-08-03,1810.0999755859375,14397.400390625,837871.4323330583,-0.008436014302574568,842349.3792891477,839910.5317442387,0.00709287007849351,858455.5913209569,821365.4721675204,2021,8
2021-08-04,1810.5,14349.5,835268.3701191184,-0.0031067561364298557,841999.4060767817,840361.6534876176,0.007113955799226991,857696.086350633,823027.2206246023,2021,8
2021-08-05,1805.0999755859375,14338.599609375,832144.4790721091,-0.003739984846503619,840839.9938600553,840413.2731842817,0.006885381203110533,857636.2347015507,823190.3116670126,2021,8
2021-08-06,1760.0,14385.5,814007.4268169177,-0.021795556794915294,836837.490696654,840119.8712827637,0.007788097446621605,858820.2795705759,821419.4629949514,2021,8
2021-08-09,1723.4000244140625,14346.0,794891.1456988486,-0.02348416057187719,828753.8117893111,838987.4144183479,0.008718421169939292,863667.0209723758,814307.80786432,2021,8
2021-08-10,1728.800048828125,14402.099609375,800499.9600660703,0.007056078555624845,822811.8110530515,838173.0131022226,0.008825862366285199,866162.379489029,810183.6467154162,2021,8
2021-08-11,1750.4000244140625,14393.099609375,809995.077970133,0.011861484544332779,817811.127439465,837732.5602040123,0.009126910507388458,867079.3051256525,808385.8152823722,2021,8
2021-08-12,1749.0,14395.0,809454.0807304644,-0.0006679018853106289,813751.5057819517,836951.9885613861,0.008829577126389123,868028.5104216206,805875.4667011517,2021,8
2021-08-13,1775.199951171875,14341.0,818497.6771024438,0.01117246374719394,811355.6924938551,836445.2518029102,0.009096860869215483,868228.9394753583,804661.5641304621,2021,8
2021-08-16,1786.9000244140625,14381.0,826190.2760492753,0.00939843711476862,810505.0920620218,836128.6800031253,0.009264093087324817,868132.0290039302,804125.3310023205,2021,8
2021-08-17,1785.0,14363.0,824278.7789155561,-0.0023136282151124954,811972.4280761132,835744.1278894835,0.009270517196272844,868038.9755262182,803449.2802527488,2021,8
2021-08-18,1781.5999755859375,14425.099609375,826265.761470163,0.0024105710415365245,816454.5160434438,835159.2459201784,0.009095016514008904,867485.0065163989,802833.4853239579,2021,8
2021-08-19,1780.199951171875,14454.2001953125,827282.0255573752,0.0012299482014164198,820280.5253993443,834636.9404627357,0.009101219790002633,866948.0881408021,802325.7927846693,2021,8
2021-08-20,1781.0,14493.400390625,829898.4389442707,0.003162661953319601,823123.8626813641,833943.4480285376,0.00894290570965741,865716.2943399549,802170.6017171203,2021,8
2021-08-23,1803.199951171875,14446.0,837495.0245029951,0.009153632784739463,827129.7117917257,833762.7191659003,0.008976826414452996,865385.6831481452,802139.7551836553,2021,8
2021-08-24,1805.5999755859375,14430.0,837680.8927517829,0.000221933555841769,829870.1711702028,833454.7767502802,0.008929123157539083,864725.5653124768,802183.9881880835,2021,8
2021-08-25,1788.199951171875,14448.7001953125,830683.5238399175,-0.008353263124910248,830512.063711723,832713.1795627275,0.00893167589013657,863115.8598799375,802310.4992455174,2021,8
2021-08-26,1792.199951171875,14465.7001953125,833521.2173455092,0.0034160946066128517,831832.412058859,832137.6748021286,0.008958965645584387,861768.5497343568,802506.7998699003,2021,8
2021-08-27,1816.5999755859375,14449.2998046875,843911.382076911,0.01246538722132473,834353.2150026802,831949.0938518917,0.00927070570168011,861190.3666133785,802707.8210904049,2021,8
2021-08-30,1809.0,14411.0,838153.230343852,-0.0068231710761952336,835906.2442578913,831798.6584856343,0.009235225944243641,860857.6503303328,802739.6666409357,2021,8
2021-08-31,1815.0,14362.0,838073.8502097834,-9.470837932101794e-05,837074.1601529644,831274.6945072825,0.008885292307267314,859238.9136716049,803310.47534296,2021,8
2021-09-01,1813.0999755859375,14246.5,830463.7356627086,-0.00908048204244749,836069.6903186378,830708.7672485617,0.00893390705062183,857998.185128906,803419.3493682174,2021,9
2021-09-02,1808.699951171875,14269.2001953125,829768.4085882112,-0.0008372756625460998,834939.3354381276,830249.2495056747,0.008902887394923072,857104.4563392542,803394.0426720952,2021,9
2021-09-03,1830.9000244140625,14245.5,838557.9210632413,0.010592729711154991,836064.2493271738,830114.2779973897,0.009129178458051947,856752.3045879494,803476.2514068299,2021,9
